iteration,time,error
1072,1.83728,0.000122438
1073,1.83893,0.000115146
1074,1.84044,0.000110988
1075,1.84187,0.000137271
1076,1.84339,0.000122949
1077,1.84563,0.000108484
1078,1.84764,0.000110203
1079,1.8496,0.000120518
1080,1.85149,0.000123202
1081,1.85347,0.000137478
1082,1.85495,0.000108518
1083,1.85622,0.000120432
1084,1.85747,0.000111561
1085,1.8588,0.000144681
1086,1.86042,0.000112865
1087,1.86182,0.000138808
1088,1.8632,0.000111089
1089,1.86461,0.000121898
1090,1.86596,0.000109925
1091,1.86738,0.00014169
1092,1.86883,0.000111715
1093,1.87026,0.000102795
1094,1.87183,0.000110402
1095,1.8735,0.000119905
1096,1.87487,0.000121046
1097,1.87645,0.000123782
1098,1.87784,0.000124161
1099,1.87912,0.000112343
1100,1.88058,0.000125366
1101,1.88189,0.000115873
1102,1.88332,0.000114333
1103,1.88501,0.000118844
1104,1.88672,0.000115159
1105,1.88825,0.000159566
1106,1.88983,0.000105259
1107,1.89231,0.000121419
1108,1.89424,0.000107137
1109,1.89593,0.000136003
1110,1.89748,0.000109959
1111,1.89904,0.000132095
1112,1.90052,0.000111133
1113,1.90209,0.000140417
1114,1.90365,9.38333e-05
