iteration,time,error
1072,1.95775,0.000122438
1073,1.95928,0.000115146
1074,1.9608,0.000110988
1075,1.96226,0.000137271
1076,1.96372,0.000122949
1077,1.96516,0.000108484
1078,1.96655,0.000110203
1079,1.96813,0.000120518
1080,1.96953,0.000123202
1081,1.9713,0.000137478
1082,1.97278,0.000108518
1083,1.97445,0.000120432
1084,1.97589,0.000111561
1085,1.97744,0.000144681
1086,1.97929,0.000112865
1087,1.98094,0.000138808
1088,1.98243,0.000111089
1089,1.9842,0.000121898
1090,1.9857,0.000109925
1091,1.98723,0.00014169
1092,1.98875,0.000111715
1093,1.9903,0.000102795
1094,1.9923,0.000110402
1095,1.99415,0.000119905
1096,1.99585,0.000121046
1097,1.9974,0.000123782
1098,1.99898,0.000124161
1099,2.0014,0.000112343
1100,2.00369,0.000125366
1101,2.00572,0.000115873
1102,2.00735,0.000114333
1103,2.00878,0.000118844
1104,2.01019,0.000115159
1105,2.0117,0.000159566
1106,2.01313,0.000105259
1107,2.01459,0.000121419
1108,2.016,0.000107137
1109,2.01744,0.000136003
1110,2.01888,0.000109959
1111,2.02031,0.000132095
1112,2.02174,0.000111133
1113,2.02347,0.000140417
1114,2.02541,9.38333e-05
